solar,hum,rain,press,temp,count
73.0,80.3,0.0,1011.0,7.469,nan
207.4,83.9,0.0,1011.0,7.201,nan
205.1,80.8,0.2,1011.0,7.769,nan
141.5,81.3,0.2,1011.0,7.629,nan
88.1,88.3,0.0,1012.0,7.159,nan
165.8,87.8,0.0,1012.0,6.882,nan
91.7,86.0,0.0,1012.0,7.209,nan
133.7,82.8,0.0,1012.0,7.27,nan
85.2,80.5,0.0,1012.0,7.379,nan
73.94,81.1,0.0,1012.0,7.512,nan
147.2,84.0,0.0,1012.0,7.64,nan
88.2,80.6,0.0,1012.0,7.758,nan
83.1,79.32,0.0,1013.0,7.849,nan
200.8,80.8,0.0,1012.0,8.04,nan
110.2,76.77,0.0,1012.0,8.34,nan
143.1,77.79,0.0,1012.0,8.27,nan
328.1,71.55,0.0,1013.0,8.89,nan
334.1,73.89,0.0,1013.0,9.44,nan
305.8,70.53,0.0,1013.0,9.86,nan
431.8,73.33,0.0,1013.0,9.98,nan
434.1,71.84,0.0,1013.0,10.33,nan
428.6,71.83,0.0,1013.0,10.46,nan
396.9,70.03,0.0,1013.0,10.7,nan
371.9,68.1,0.0,1013.0,10.64,nan
350.5,67.76,0.0,1013.0,10.41,nan
315.6,70.4,0.0,1013.0,10.36,nan
219.8,67.86,0.0,1013.0,10.37,nan
273.4,68.61,0.0,1013.0,10.16,nan
290.0,66.68,0.0,1013.0,10.29,nan
214.0,67.52,0.0,1013.0,10.16,nan
141.5,69.42,0.0,1013.0,9.8,nan
178.5,72.64,0.0,1013.0,9.52,nan
241.8,69.86,0.0,1013.0,9.89,nan
166.6,70.71,0.0,1013.0,9.94,nan
117.8,72.98,0.0,1013.0,9.61,nan
90.1,73.66,0.0,1013.0,9.49,nan
63.86,72.85,0.0,1013.0,9.53,nan
61.2,73.83,0.0,1013.0,9.4,nan
66.99,74.95,0.0,1013.0,9.14,nan
51.69,73.13,0.0,1013.0,8.98,nan
30.19,75.94,0.0,1013.0,8.87,nan
25.31,74.75,0.0,1013.0,8.81,nan
20.09,75.64,0.0,1013.0,8.76,nan
16.02,76.96,0.0,1013.0,8.71,nan
9.9,78.52,0.0,1014.0,8.55,nan
5.611,79.3,0.0,1014.0,8.26,nan
2.918,79.85,0.0,1014.0,8.06,nan
2.356,81.4,0.0,1014.0,7.97,nan
2.069,81.9,0.0,1014.0,7.691,nan
1.569,82.5,0.0,1014.0,7.578,nan
1.406,83.0,0.0,1014.0,7.508,nan
1.167,83.1,0.0,1014.0,7.539,nan
1.246,84.1,0.0,1014.0,7.553,nan
1.257,85.0,0.0,1014.0,7.498,nan
1.185,85.3,0.0,1014.0,7.511,nan
1.191,84.8,0.0,1014.0,7.513,nan
0.972,82.8,0.0,1014.0,7.539,nan
1.092,81.9,0.0,1014.0,7.567,nan
0.832,79.89,0.0,1014.0,7.643,nan
1.054,80.1,0.0,1014.0,7.722,nan
1.142,79.75,0.0,1014.0,7.667,nan
1.244,80.7,0.0,1014.0,7.703,nan
1.353,79.62,0.0,1014.0,7.539,nan
1.231,79.96,0.0,1013.0,7.605,nan
1.222,78.56,0.0,1013.0,7.486,nan
1.098,77.07,0.0,1013.0,7.57,nan
1.343,77.24,0.0,1013.0,7.472,nan
1.565,76.5,0.0,1013.0,7.377,nan
1.187,75.28,0.0,1013.0,7.371,nan
1.046,73.65,0.0,1013.0,7.524,nan
1.136,72.84,0.0,1013.0,7.487,nan
0.832,72.67,0.0,1012.0,7.591,nan
1.036,72.7,0.0,1012.0,7.599,nan
1.159,72.19,0.0,1012.0,7.552,nan
1.131,72.4,0.0,1012.0,7.584,nan
1.203,72.12,0.0,1012.0,7.584,nan
1.048,72.26,0.0,1012.0,7.622,nan
0.98,72.13,0.0,1012.0,7.671,nan
1.192,72.94,0.0,1012.0,7.676,nan
1.159,72.84,0.0,1012.0,7.71,nan
1.218,73.21,0.0,1012.0,7.717,nan
1.199,74.09,0.0,1012.0,7.675,nan
1.211,74.23,0.0,1012.0,7.709,nan
1.164,74.57,0.0,1012.0,7.706,nan
1.175,74.16,0.0,1012.0,7.672,nan
1.201,74.53,0.0,1011.0,7.673,nan
1.161,74.5,0.0,1011.0,7.666,nan
1.247,74.36,0.0,1011.0,7.656,nan
1.219,74.5,0.0,1011.0,7.671,nan
1.611,74.7,0.0,1011.0,7.638,nan
1.248,75.45,0.0,1011.0,7.643,nan
1.965,75.99,0.0,1011.0,7.567,nan
1.526,77.68,0.0,1011.0,7.519,nan
1.323,77.75,0.0,1010.0,7.392,nan
1.98,79.14,0.0,1010.0,7.367,nan
1.978,80.5,0.0,1010.0,7.291,nan
1.651,82.1,0.0,1010.0,7.19,nan
1.523,83.5,0.0,1009.0,7.059,nan
1.364,84.7,0.0,1009.0,6.967,nan
0.809,84.2,0.0,1009.0,6.989,nan
0.452,83.1,0.0,1009.0,7.146,nan
0.397,81.9,0.0,1009.0,7.308,nan
0.295,81.3,0.0,1009.0,7.493,nan
0.52,80.5,0.0,1008.0,7.605,nan
0.695,80.2,0.0,1008.0,7.679,nan
0.979,80.1,0.0,1008.0,7.755,nan
0.935,79.65,0.0,1008.0,7.806,nan
0.882,79.65,0.0,1008.0,7.857,nan
0.996,79.41,0.0,1008.0,7.899,nan
1.938,80.3,0.0,1008.0,7.966,nan
1.666,80.7,0.0,1008.0,7.904,nan
0.166,79.79,0.0,1007.0,7.955,nan
0.748,78.97,0.0,1007.0,8.04,nan
0.912,78.77,0.0,1007.0,8.19,nan
0.796,77.95,0.0,1007.0,8.28,nan
0.787,77.65,0.0,1007.0,8.41,nan
1.01,78.3,0.0,1007.0,8.51,nan
1.223,77.48,0.0,1007.0,8.51,nan
1.153,77.48,0.0,1007.0,8.57,nan
1.182,77.08,0.0,1007.0,8.61,nan
1.433,77.41,0.0,1007.0,8.6,nan
0.789,77.55,0.0,1007.0,8.68,nan
0.873,77.75,0.0,1007.0,8.71,nan
0.94,77.82,0.0,1006.0,8.84,nan
1.054,78.53,0.0,1006.0,8.91,nan
1.042,78.36,0.0,1006.0,8.96,nan
1.069,78.7,0.0,1006.0,9.01,nan
1.092,78.73,0.0,1006.0,9.06,nan
1.115,78.97,0.0,1006.0,9.05,nan
1.191,79.58,0.0,1006.0,9.04,nan
1.213,79.92,0.0,1006.0,9.07,nan
0.937,80.3,0.0,1006.0,9.12,nan
0.83,80.9,0.0,1006.0,9.25,nan
1.535,81.6,0.0,1006.0,9.3,nan
2.167,80.8,0.0,1006.0,9.35,nan
4.513,82.6,0.0,1006.0,9.25,nan
8.41,82.4,0.0,1006.0,9.26,nan
20.23,85.3,0.0,1006.0,9.22,nan
38.02,85.3,0.0,1006.0,9.07,nan
51.3,84.1,0.0,1005.0,9.31,nan
44.1,83.1,0.0,1005.0,9.66,nan
65.88,83.1,0.0,1005.0,9.87,nan
97.7,83.9,0.0,1005.0,9.92,nan
82.2,83.1,0.0,1005.0,9.99,nan
116.1,82.2,0.0,1005.0,10.2,nan
44.62,82.9,0.0,1005.0,10.16,nan
87.7,82.2,0.0,1005.0,10.31,nan
161.5,81.6,0.0,1005.0,10.71,nan
83.1,81.3,0.0,1005.0,10.99,nan
63.49,81.3,0.0,1005.0,10.8,nan
62.53,82.2,0.0,1005.0,10.66,nan
79.99,82.5,0.0,1005.0,10.67,nan
69.11,82.3,0.0,1005.0,10.66,nan
80.7,82.8,0.0,1005.0,10.77,nan
99.2,82.2,0.0,1005.0,10.97,nan
98.1,82.4,0.0,1004.0,11.12,nan
117.7,82.8,0.0,1004.0,11.24,nan
94.3,82.7,0.0,1004.0,11.38,nan
49.58,82.7,0.0,1004.0,11.41,nan
44.63,82.4,0.0,1004.0,11.52,nan
55.26,82.2,0.0,1004.0,11.64,nan
56.56,81.4,0.0,1004.0,11.75,nan
44.0,81.5,0.0,1003.0,11.7,nan
42.5,81.9,0.0,1003.0,11.55,nan
45.65,82.0,0.0,1003.0,11.52,nan
51.75,81.6,0.0,1003.0,11.68,nan
48.01,81.7,0.0,1003.0,11.79,nan
54.6,81.5,0.0,1002.0,11.85,nan
31.84,81.4,0.0,1002.0,11.79,nan
29.84,82.0,0.0,1002.0,11.67,nan
35.59,81.6,0.0,1002.0,11.73,nan
27.74,81.5,0.0,1002.0,11.74,nan
22.12,81.6,0.0,1002.0,11.65,nan
22.07,81.8,0.0,1002.0,11.6,nan
22.49,81.2,0.0,1001.0,11.65,nan
17.04,82.3,0.0,1002.0,11.73,nan
24.44,84.7,0.0,1001.0,11.47,nan
17.66,83.3,0.0,1001.0,11.42,nan
14.17,86.6,0.2,1001.0,11.45,nan
9.26,87.2,0.0,1001.0,11.12,nan
8.15,86.6,0.0,1001.0,11.19,nan
10.05,86.3,0.0,1001.0,11.24,nan
9.41,86.3,0.0,1001.0,11.28,nan
7.597,85.5,0.0,1001.0,11.37,nan
5.797,84.8,0.0,1000.0,11.43,nan
6.539,86.1,0.2,1000.0,11.47,nan
5.125,85.8,0.0,1000.0,11.39,nan
3.724,85.0,0.0,1000.0,11.49,nan
2.342,84.9,0.0,1000.0,11.52,nan
1.788,84.8,0.0,1000.0,11.55,nan
1.518,84.5,0.0,1000.0,11.58,nan
1.904,85.0,0.0,1000.0,11.59,nan
2.034,87.2,0.0,999.0,11.52,nan
1.874,88.2,0.0,999.0,11.37,nan
1.06,87.9,0.0,999.0,11.36,nan
0.415,85.9,0.0,999.0,11.42,nan
0.14,84.9,0.0,999.0,11.61,nan
0.434,84.0,0.0,999.0,11.69,nan
0.761,83.6,0.0,999.0,11.77,nan
1.525,84.0,0.0,999.0,11.78,nan
1.93,85.2,0.2,999.0,11.7,nan
0.446,85.0,0.0,999.0,11.71,nan
0.531,84.4,0.0,999.0,11.76,nan
0.618,83.4,0.0,999.0,11.85,nan
0.889,83.3,0.0,999.0,11.96,nan
1.104,83.1,0.0,999.0,11.94,nan
2.304,85.4,0.0,998.0,11.86,nan
2.366,85.7,0.0,999.0,11.65,nan
0.704,86.3,0.0,998.0,11.61,nan
1.126,86.9,0.0,998.0,11.62,nan
2.737,89.0,0.0,998.0,11.41,nan
1.312,88.4,0.0,998.0,11.31,nan
0.543,87.5,0.0,998.0,11.42,nan
0.68,87.7,0.0,998.0,11.43,nan
0.81,87.2,0.0,998.0,11.46,nan
1.184,87.7,0.0,998.0,11.46,nan
1.96,89.1,0.0,998.0,11.44,nan
1.592,89.9,0.0,998.0,11.19,nan
0.557,89.2,0.0,998.0,11.28,nan
0.544,88.3,0.0,997.0,11.43,nan
0.526,87.7,0.0,998.0,11.47,nan
0.986,88.4,0.0,997.0,11.44,nan
1.082,88.0,0.0,997.0,11.45,nan
2.47,90.1,0.0,997.0,11.38,nan
1.915,90.7,0.0,997.0,11.16,nan
0.961,89.7,0.0,997.0,11.21,nan
0.92,89.0,0.0,997.0,11.26,nan
0.801,88.7,0.0,997.0,11.28,nan
1.374,89.6,0.0,997.0,11.28,nan
1.352,91.0,0.2,997.0,11.23,nan
1.387,92.4,0.2,997.0,11.12,nan
1.243,93.3,0.2,996.0,10.94,nan
1.229,93.5,0.0,996.0,10.88,nan
1.254,93.7,0.2,996.0,10.86,nan
1.232,94.1,0.0,996.0,10.86,nan
1.162,94.1,0.0,996.0,10.72,nan
1.121,93.3,0.0,996.0,10.78,nan
0.995,92.9,0.2,996.0,10.82,nan
1.177,92.5,0.0,996.0,10.88,nan
0.911,91.6,0.0,996.0,10.9,nan
1.073,91.4,0.0,996.0,10.99,nan
1.287,91.5,0.0,996.0,10.94,nan
1.276,92.9,0.0,996.0,10.88,nan
1.158,92.7,0.0,996.0,10.84,nan
0.844,91.6,0.0,996.0,10.93,nan
1.001,91.2,0.0,996.0,11.0,nan
0.87,90.7,0.0,996.0,11.07,nan
0.949,91.0,0.0,996.0,11.09,nan
1.055,90.4,0.0,996.0,11.1,nan
1.069,90.9,0.0,996.0,11.02,nan
1.06,90.5,0.0,996.0,11.04,nan
1.165,90.9,0.0,996.0,11.03,nan
1.124,91.0,0.0,995.0,11.0,nan
0.963,90.7,0.0,995.0,11.02,nan
1.506,90.5,0.0,995.0,11.05,nan
2.457,91.3,0.0,995.0,10.8,nan
1.549,92.3,0.0,995.0,10.62,nan
1.407,92.8,0.0,995.0,10.56,nan
0.849,93.1,0.0,995.0,10.57,nan
1.12,93.3,0.0,995.0,10.59,nan
1.457,93.4,0.0,995.0,10.55,nan
1.699,94.1,0.0,995.0,10.41,nan
1.232,94.4,0.0,995.0,10.37,nan
1.171,94.3,0.0,995.0,10.34,nan
1.124,94.7,0.0,995.0,10.29,nan
1.145,94.5,0.0,995.0,10.3,nan
1.468,94.5,0.0,995.0,10.25,nan
1.106,94.7,0.0,995.0,10.23,nan
0.901,94.2,0.0,995.0,10.29,nan
1.273,94.4,0.0,995.0,10.27,nan
1.255,94.5,0.0,995.0,10.26,nan
1.338,94.5,0.0,995.0,10.12,nan
1.036,94.5,0.0,996.0,10.15,nan
1.183,94.6,0.0,996.0,10.13,nan
1.274,94.7,0.0,996.0,10.07,nan
1.136,95.1,0.0,996.0,10.03,nan
0.984,95.3,0.0,996.0,10.08,nan
1.531,95.3,0.0,996.0,10.12,nan
2.97,95.3,0.0,996.0,10.14,nan
6.749,95.2,0.0,996.0,10.16,nan
14.04,95.1,0.0,996.0,10.11,nan
23.88,95.1,0.0,996.0,10.09,nan
59.91,95.0,0.0,996.0,10.2,nan
60.44,94.2,0.0,996.0,10.39,nan
45.43,93.6,0.0,996.0,10.54,nan
73.17,92.6,0.0,996.0,10.73,nan
74.72,91.1,0.0,996.0,11.09,nan
58.84,91.3,0.0,996.0,11.1,nan
60.78,91.8,0.0,997.0,11.06,nan
85.8,91.6,0.0,997.0,11.12,nan
118.8,91.8,0.0,997.0,11.22,nan
157.7,91.6,0.0,997.0,11.3,nan
168.6,91.1,0.0,997.0,11.36,nan
146.0,90.8,0.0,997.0,11.45,nan
230.5,89.2,0.0,997.0,11.8,nan
194.3,89.4,0.0,997.0,11.98,nan
225.9,88.8,0.0,997.0,12.08,nan
134.3,88.5,0.0,997.0,12.06,nan
173.6,87.6,0.0,997.0,12.18,nan
178.9,87.4,0.0,997.0,12.28,nan
193.7,85.5,0.0,997.0,12.43,nan
197.9,86.0,0.0,997.0,12.45,nan
173.2,85.3,0.0,997.0,12.45,nan
158.0,86.1,0.0,997.0,12.45,nan
121.3,86.8,0.0,997.0,12.33,nan
113.1,86.7,0.0,996.0,12.38,nan
73.99,86.2,0.0,996.0,12.37,nan
89.8,86.2,0.0,996.0,12.42,nan
83.9,87.0,0.0,996.0,12.44,nan
118.8,87.5,0.0,996.0,12.49,nan
117.6,87.4,0.0,996.0,12.52,nan
144.3,87.3,0.0,996.0,12.58,nan
152.9,87.0,0.0,996.0,12.74,nan
141.5,86.6,0.0,996.0,12.82,nan
134.2,85.6,0.0,996.0,12.9,nan
135.3,87.0,0.0,996.0,12.81,nan
146.8,86.4,0.0,996.0,12.73,nan
102.6,86.6,0.0,996.0,12.64,nan
52.75,86.5,0.0,996.0,12.55,nan
49.89,86.8,0.0,996.0,12.51,nan
83.6,89.2,0.0,996.0,12.42,nan
111.6,90.8,0.0,996.0,12.24,nan
107.2,90.1,0.0,996.0,12.21,nan
68.33,89.3,0.0,996.0,12.26,nan
60.18,88.5,0.0,996.0,12.4,nan
46.23,87.7,0.0,996.0,12.32,nan
46.22,88.1,0.0,996.0,12.28,nan
26.54,88.1,0.0,996.0,12.22,nan
21.83,87.5,0.0,996.0,12.29,nan
11.15,87.5,0.0,996.0,12.25,nan
8.14,85.4,0.0,996.0,12.18,nan
5.53,85.9,0.0,996.0,12.24,nan
6.139,87.0,0.0,996.0,12.04,nan
4.547,86.4,0.0,996.0,11.9,nan
2.674,85.8,0.0,996.0,11.8,nan
2.39,85.9,0.0,996.0,11.7,nan
2.378,87.4,0.0,996.0,11.44,nan
2.337,87.9,0.0,996.0,11.19,nan
1.933,88.5,0.0,996.0,10.98,nan
1.784,88.7,0.0,996.0,10.83,nan
1.746,88.8,0.0,996.0,10.69,nan
1.646,89.6,0.0,996.0,10.43,nan
0.772,89.5,0.0,996.0,10.39,nan
0.571,89.3,0.0,996.0,10.6,nan
0.11,86.7,0.0,996.0,11.09,nan
0.809,86.7,0.0,996.0,11.28,nan
1.047,87.5,0.0,996.0,11.21,nan
1.154,88.4,0.0,996.0,11.1,nan
1.649,89.2,0.0,996.0,10.95,nan
2.172,90.1,0.0,996.0,10.71,nan
1.227,90.5,0.0,996.0,10.51,nan
0.095,90.5,0.0,996.0,10.66,nan
0.246,90.1,0.0,996.0,10.94,nan
0.93,90.5,0.0,996.0,11.05,nan
1.055,90.7,0.0,996.0,11.08,nan
1.045,91.2,0.0,996.0,11.07,nan
1.287,91.8,0.0,996.0,11.09,nan
2.001,92.9,0.0,996.0,11.04,nan
1.423,93.7,0.0,996.0,10.95,nan
1.138,93.6,0.0,996.0,10.92,nan
1.243,93.4,0.0,996.0,10.95,nan
1.329,93.7,0.0,996.0,10.83,nan
1.27,94.2,0.2,996.0,10.78,nan
1.308,94.3,0.0,996.0,10.7,nan
1.102,94.3,0.0,996.0,10.7,nan
1.016,92.9,0.0,996.0,10.73,nan
0.924,92.7,0.0,996.0,10.89,nan
1.306,91.5,0.0,996.0,10.81,nan
1.548,88.2,0.0,996.0,10.79,nan
1.855,86.1,0.0,996.0,10.59,nan
1.226,85.1,0.0,996.0,10.49,nan
1.317,82.6,0.0,996.0,10.45,nan
0.935,82.5,0.0,996.0,10.46,nan
0.876,82.7,0.0,995.0,10.48,nan
1.231,82.0,0.0,995.0,10.34,nan
0.989,81.5,0.0,995.0,10.39,nan
0.745,80.6,0.0,996.0,10.39,nan
1.079,80.9,0.0,996.0,10.41,nan
1.293,81.8,0.0,995.0,10.38,nan
1.348,82.8,0.0,995.0,10.21,nan
1.551,82.8,0.0,995.0,10.11,nan
1.266,84.4,0.0,995.0,10.04,nan
0.818,83.4,0.0,995.0,10.09,nan
1.229,84.0,0.0,995.0,10.03,nan
1.18,82.7,0.0,995.0,9.95,nan
1.592,82.8,0.0,995.0,9.91,nan
1.154,81.7,0.0,995.0,9.78,nan
1.275,82.8,0.0,995.0,9.76,nan
1.275,83.2,0.0,995.0,9.75,nan
1.417,85.3,0.0,995.0,9.73,nan
2.311,87.4,0.0,995.0,9.58,nan
1.694,88.7,0.0,995.0,9.35,nan
1.207,88.1,0.0,995.0,9.3,nan
1.303,87.9,0.0,995.0,9.33,nan
0.997,85.6,0.0,995.0,9.29,nan
0.535,85.0,0.0,995.0,9.42,nan
0.942,84.8,0.0,995.0,9.44,nan
1.509,84.4,0.0,995.0,9.33,nan
1.232,83.1,0.0,995.0,9.34,nan
1.737,84.8,0.0,994.0,9.27,nan
1.153,83.9,0.0,994.0,9.2,nan
1.633,84.9,0.0,994.0,9.18,nan
1.981,86.6,0.0,994.0,8.93,nan
1.949,87.6,0.0,994.0,8.77,nan
1.745,87.8,0.0,994.0,8.56,nan
1.191,87.0,0.0,994.0,8.68,nan
0.979,86.3,0.0,994.0,8.64,nan
0.732,86.9,0.0,994.0,8.72,nan
0.502,85.8,0.0,994.0,8.74,nan
1.242,85.5,0.0,994.0,8.83,nan
1.777,86.6,0.0,994.0,8.69,nan
2.066,87.3,0.0,994.0,8.49,nan
0.93,87.2,0.0,994.0,8.51,nan
1.371,87.5,0.0,994.0,8.47,nan
1.423,87.9,0.0,994.0,8.36,nan
0.677,87.4,0.0,994.0,8.44,nan
1.027,87.2,0.0,994.0,8.49,nan
1.625,88.0,0.0,994.0,8.44,nan
1.153,88.1,0.0,994.0,8.28,nan
0.955,87.4,0.0,994.0,8.39,nan
1.458,87.7,0.0,994.0,8.41,nan
1.773,87.4,0.0,994.0,8.36,nan
2.686,87.5,0.0,994.0,8.34,nan
3.81,87.5,0.0,994.0,8.35,nan
8.47,87.2,0.0,994.0,8.34,nan
16.28,87.5,0.0,995.0,8.34,nan
26.08,86.9,0.0,994.0,8.29,nan
30.52,86.8,0.0,994.0,8.25,nan
33.67,86.3,0.0,994.0,8.21,nan
40.64,86.5,0.0,994.0,8.26,nan
46.99,86.1,0.0,994.0,8.16,nan
71.09,85.0,0.0,994.0,8.36,nan
116.1,84.9,0.0,994.0,8.56,nan
132.4,83.5,0.0,994.0,8.87,nan
152.0,82.3,0.0,994.0,9.22,nan
184.5,79.0,0.0,994.0,9.64,nan
198.5,78.66,0.0,994.0,10.06,nan
192.3,80.4,0.0,994.0,9.96,nan
114.2,82.1,0.0,994.0,9.73,nan
119.7,85.0,0.0,994.0,9.38,nan
205.2,85.9,0.0,994.0,9.43,nan
258.1,85.7,0.0,994.0,9.68,nan
261.6,84.7,0.0,994.0,9.94,nan
264.4,85.0,0.0,994.0,9.86,nan
332.6,83.9,0.0,994.0,10.1,nan
291.1,84.1,0.0,994.0,10.21,nan
228.9,85.4,0.0,994.0,10.09,nan
235.1,85.4,0.0,994.0,9.97,nan
316.5,84.8,0.0,994.0,10.27,nan
180.8,85.7,0.0,994.0,10.39,nan
146.5,85.3,0.0,994.0,10.09,nan
144.1,86.1,0.0,994.0,9.98,nan
164.9,85.9,0.0,994.0,10.06,nan
227.3,84.7,0.0,993.0,10.31,nan
211.4,85.5,0.0,993.0,10.35,nan
197.3,85.4,0.0,993.0,10.39,nan
140.7,85.7,0.0,993.0,10.4,nan
145.3,86.2,0.0,993.0,10.18,nan
238.0,84.6,0.0,993.0,10.47,nan
236.4,84.1,0.0,993.0,10.75,nan
253.5,84.3,0.0,993.0,10.86,nan
238.7,84.7,0.0,993.0,11.02,nan
275.7,83.8,0.0,993.0,11.13,nan
275.0,81.3,0.0,993.0,11.55,nan
161.1,82.4,0.0,993.0,11.4,nan
103.9,82.7,0.0,993.0,10.85,nan
90.4,84.9,0.0,993.0,10.6,nan
113.8,85.3,0.0,993.0,10.36,nan
146.8,85.2,0.0,993.0,10.55,nan
116.8,85.2,0.0,993.0,10.59,nan
67.72,85.8,0.0,992.0,10.48,nan
38.35,86.6,0.0,992.0,10.29,nan
24.7,87.2,0.0,992.0,10.04,nan
18.4,87.7,0.0,992.0,9.79,nan
15.92,88.2,0.0,992.0,9.73,nan
11.8,89.0,0.0,992.0,9.62,nan
6.894,89.3,0.0,993.0,9.59,nan
5.756,89.6,0.0,992.0,9.44,nan
4.074,90.4,0.0,992.0,9.23,nan
2.203,90.6,0.0,992.0,9.11,nan
1.793,90.7,0.0,992.0,9.1,nan
1.339,91.1,0.0,992.0,9.01,nan
1.477,90.4,0.0,992.0,8.89,nan
0.42,88.2,0.0,992.0,9.0,nan
0.28,86.8,0.0,992.0,9.26,nan
0.238,85.6,0.0,992.0,9.49,nan
0.511,84.9,0.0,992.0,9.64,nan
0.487,82.9,0.0,992.0,9.74,nan
0.697,81.9,0.0,992.0,9.82,nan
1.196,82.1,0.0,992.0,9.84,nan
1.124,79.43,0.0,992.0,9.87,nan
0.72,77.8,0.0,992.0,9.99,nan
0.933,78.89,0.0,992.0,10.08,nan
1.185,78.75,0.0,992.0,9.99,nan
0.652,76.58,0.0,992.0,10.14,nan
0.459,75.91,0.0,992.0,10.4,nan
1.077,78.28,0.0,991.0,10.43,nan
1.335,79.57,0.0,991.0,10.27,nan
0.685,79.97,0.0,991.0,10.31,nan
0.977,79.97,0.0,991.0,10.39,nan
1.088,80.3,0.0,991.0,10.49,nan
1.566,81.3,0.0,991.0,10.45,nan
2.094,82.2,0.0,991.0,10.21,nan
1.016,83.2,0.0,991.0,10.18,nan
0.513,83.0,0.0,991.0,10.4,nan
1.564,83.5,0.0,990.0,10.39,nan
0.449,82.5,0.0,990.0,10.56,nan
0.52,82.4,0.0,990.0,10.72,nan
0.69,81.8,0.0,990.0,10.83,nan
1.418,83.4,0.0,990.0,10.76,nan
1.027,83.1,0.0,990.0,10.73,nan
1.642,84.6,0.0,990.0,10.64,nan
1.214,85.8,0.0,990.0,10.51,nan
0.785,86.4,0.0,990.0,10.58,nan
0.895,86.3,0.0,990.0,10.66,nan
1.102,87.8,0.0,990.0,10.73,nan
0.924,88.0,0.0,990.0,10.71,nan
0.465,87.2,0.0,990.0,10.86,nan
0.356,86.0,0.0,989.0,11.19,nan
0.224,85.5,0.0,989.0,11.55,nan
1.206,85.9,0.0,989.0,11.52,nan
1.531,87.0,0.0,989.0,11.35,nan
0.689,86.1,0.0,989.0,11.44,nan
1.675,87.1,0.0,989.0,11.38,nan
1.841,87.8,0.0,989.0,11.17,nan
1.356,88.2,0.0,989.0,11.09,nan
1.335,88.7,0.0,988.0,11.03,nan
0.825,88.9,0.0,988.0,11.07,nan
0.858,88.0,0.0,988.0,11.22,nan
0.784,86.5,0.0,988.0,11.38,nan
0.268,84.6,0.0,988.0,11.65,nan
0.288,83.2,0.0,988.0,11.83,nan
0.545,83.3,0.0,988.0,11.95,nan
0.95,84.3,0.0,988.0,11.93,nan
1.108,85.1,0.0,988.0,11.87,nan
1.175,85.3,0.0,988.0,11.79,nan
1.216,85.7,0.0,988.0,11.79,nan
1.104,86.6,0.0,988.0,11.72,nan
1.281,86.7,0.0,987.0,11.64,nan
1.657,87.3,0.0,987.0,11.54,nan
1.661,87.8,0.0,987.0,11.36,nan
1.466,88.0,0.0,987.0,11.29,nan
1.851,87.7,0.0,987.0,11.2,nan
1.806,88.5,0.0,987.0,11.08,nan
1.238,87.8,0.0,987.0,10.93,nan
1.094,88.4,0.0,987.0,10.92,nan
1.16,88.8,0.0,987.0,10.86,nan
1.412,88.5,0.0,987.0,10.75,nan
1.308,88.2,0.0,987.0,10.7,nan
0.146,86.6,0.0,987.0,11.01,nan
1.129,87.0,0.0,987.0,11.06,nan
1.366,87.7,0.0,987.0,10.91,nan
1.93,90.3,0.0,987.0,10.56,nan
1.713,91.0,0.0,987.0,10.53,nan
1.42,90.5,0.0,987.0,10.32,nan
0.232,87.3,0.0,987.0,10.73,nan
1.151,87.1,0.0,987.0,10.88,nan
1.533,86.9,0.0,986.0,10.74,nan
2.364,88.2,0.0,986.0,10.38,nan
0.94,87.6,0.0,986.0,10.41,nan
1.128,87.4,0.0,986.0,10.42,nan
1.629,87.7,0.0,986.0,10.33,nan
1.24,87.1,0.0,986.0,10.25,nan
0.543,86.5,0.0,986.0,10.47,nan
1.078,86.2,0.0,986.0,10.58,nan
1.522,86.5,0.0,986.0,10.52,nan
2.436,86.1,0.0,986.0,10.51,nan
4.343,86.6,0.0,986.0,10.49,nan
7.767,87.4,0.0,986.0,10.38,nan
10.54,87.6,0.0,986.0,10.39,nan
21.06,87.6,0.0,986.0,10.45,nan
44.99,87.1,0.0,986.0,10.53,nan
39.51,86.3,0.0,986.0,10.63,nan
57.55,86.0,0.0,986.0,10.76,nan
46.44,86.0,0.0,986.0,10.72,nan
39.38,83.4,0.0,986.0,10.95,nan
33.56,83.4,0.0,986.0,11.26,nan
47.12,84.6,0.0,986.0,11.11,nan
51.69,84.9,0.0,986.0,11.06,nan
49.77,84.0,0.0,986.0,11.28,nan
55.52,83.7,0.0,986.0,11.58,nan
34.39,83.0,0.0,985.0,11.75,nan
81.4,83.1,0.0,985.0,11.93,nan
83.5,82.8,0.0,986.0,12.09,nan
39.77,82.9,0.0,985.0,12.2,nan
35.31,82.1,0.0,985.0,12.27,nan
57.75,83.3,0.0,985.0,12.42,nan
52.99,83.3,0.0,985.0,12.38,nan
32.11,82.7,0.0,985.0,12.48,nan
81.1,83.1,0.0,985.0,12.56,nan
122.3,82.6,0.0,984.0,12.68,nan
137.2,81.1,0.0,984.0,12.87,nan
209.8,81.3,0.0,984.0,13.16,nan
228.1,80.9,0.0,984.0,13.24,nan
260.2,79.64,0.0,984.0,13.5,nan
219.6,79.71,0.0,984.0,13.64,nan
100.4,80.0,0.0,984.0,13.34,nan
125.8,80.9,0.0,984.0,13.25,nan
209.4,78.9,0.0,984.0,13.43,nan
